My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,True,servings,image,sourceUrl,summary,aggregateLikes,spoonacularScore,winePairing>pairedWines,winePairing>pairingText
97904,97904,Smoky Wind Lamb Kebab,765,17.14,79.25,3.61,,6,https://spoonacular.com/recipeImages/97904-556x370.jpg,http://www.food.com/recipe/smoky-wind-lamb-kebab-30943,"You can never have too many main course recipes, so give Smoky Wind Lamb Kebab a try. This recipe serves 6 and costs $3.81 per serving. One portion of this dish contains around <b>39g of protein</b>, <b>80g of fat</b>, and a total of <b>917 calories</b>. 1 person were glad they tried this recipe. It is a good option if you're following a <b>gluten free and dairy free</b> diet. A mixture of soy sauce, garlic, olive oil, and a handful of other ingredients are all it takes to make this recipe so yummy. To use up the allspice you could follow this main course with the <a href=""https://spoonacular.com/recipes/allspice-angel-food-cakes-with-pineapple-curd-and-oven-dried-pi-59274"">Allspice Angel Food Cakes With Pineapple Curd And Oven-dried Pi</a> as a dessert. From preparation to the plate, this recipe takes around <b>12 hours and 45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 78%</b>. This score is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/lamb-shish-kebab-98019"">Lamb Shish Kebab</a>, <a href=""https://spoonacular.com/recipes/silky-ground-lamb-patties-shammi-kebab-97009"">Silky Ground Lamb Patties (Shammi Kebab)</a>, and <a href=""https://spoonacular.com/recipes/grilled-lamb-kebab-salad-cucumber-tomatoes-and-pita-598964"">Grilled Lamb Kebab Salad, Cucumber, Tomatoes, and Pita</a>.",0,76.0,,
93029,93029,Oriental Salad,30,12.04,30.97,56.99,,12,https://spoonacular.com/recipeImages/93029-556x370.jpg,http://www.food.com/recipe/oriental-salad-208029,"Oriental Salad is a <b>dairy free</b> side dish. This recipe makes 12 servings with <b>367 calories</b>, <b>11g of protein</b>, and <b>13g of fat</b> each. For <b>85 cents per serving</b>, this recipe <b>covers 8%</b> of your daily requirements of vitamins and minerals. 1 person has tried and liked this recipe. Head to the store and pick up chicken-flavored ramen noodles, vinegar, chow mein noodles, and a few other things to make it today. From preparation to the plate, this recipe takes about <b>30 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 31%</b>. This score is not so amazing. Try <a href=""https://spoonacular.com/recipes/chinese-crunch-salad-a-crisp-salad-with-an-oriental-dressing-is-perfect-for-a-summer-afternoon-600256"">Chinese Crunch Salad – a crisp salad with an oriental dressing is perfect for a summer afternoon</a>, <a href=""https://spoonacular.com/recipes/oriental-salad-98550"">Oriental Salad</a>, and <a href=""https://spoonacular.com/recipes/oriental-chicken-salad-92751"">Oriental Chicken Salad</a> for similar recipes.",1,50.0,,
58780,58780,Caribbean Tenderloin With Mango Salsa,28,51.07,33.87,15.06,,4,https://spoonacular.com/recipeImages/58780-556x370.jpg,http://www.realsimple.com/food-recipes/browse-all-recipes/caribbean-tenderloin-with-mango-salsa-00000000049830/index.html,"Caribbean Tenderloin With Mango Salsan is a <b>caveman, gluten free, dairy free, and primal</b> main course. One portion of this dish contains about <b>30g of protein</b>, <b>9g of fat</b>, and a total of <b>229 calories</b>. This recipe serves 4 and costs $1.53 per serving. This recipe is liked by 43 foodies and cooks. It is a <b>rather inexpensive</b> recipe for fans of Central American food. A mixture of mango, ground coriander, olive oil, and a handful of other ingredients are all it takes to make this recipe so yummy. To use up the mango you could follow this main course with the <a href=""https://spoonacular.com/recipes/paleo-mango-scones-with-mango-butter-541900"">Paleo Mango Scones with Mango Butter</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 85%</b>. This score is spectacular. Try <a href=""https://spoonacular.com/recipes/caribbean-spiced-pork-tenderloin-with-peach-salsa-430221"">Caribbean-Spiced Pork Tenderloin with Peach Salsa</a>, <a href=""https://spoonacular.com/recipes/pork-chops-with-caribbean-rub-and-mango-salsa-58967"">Pork Chops with Caribbean Rub and Mango Salsa</a>, and <a href=""https://spoonacular.com/recipes/pork-chops-with-caribbean-rub-and-mango-salsa-58960"">Pork Chops With Caribbean Rub And Mango Salsa</a> for similar recipes.",43,83.0,,
105132,105132,Chicken Soup - a Gift to Comfort a Friend,75,30.62,13.44,55.94,,3,https://spoonacular.com/recipeImages/105132-556x370.jpg,http://www.food.com/recipe/chicken-soup-a-gift-to-comfort-a-friend-443129,"You can never have too many main course recipes, so give Chicken Soup - a Gift to Comfort a Friend a try. For <b>$1.84 per serving</b>, this recipe <b>covers 16%</b> of your daily requirements of vitamins and minerals. Watching your figure? This dairy free recipe has <b>187 calories</b>, <b>14g of protein</b>, and <b>3g of fat</b> per serving. This recipe serves 3. It will be a hit at your <b>Autumn</b> event. 1 person has made this recipe and would make it again. A mixture of zucchini, carrot, salt, and a handful of other ingredients are all it takes to make this recipe so yummy. To use up the onion you could follow this main course with the <a href=""https://spoonacular.com/recipes/candy-corn-cupcakes-63881"">Candy Corn Cupcakes</a> as a dessert. From preparation to the plate, this recipe takes around <b>1 hour and 15 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 49%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/country-comfort-chicken-soup-94850"">Country Comfort Chicken Soup</a>, <a href=""https://spoonacular.com/recipes/the-call-for-comfort-chicken-gnocchi-soup-829076"">The Call for Comfort: Chicken Gnocchi Soup</a>, and <a href=""https://spoonacular.com/recipes/chicken-noodle-soup-a-catch-all-comfort-a-le-creuset-giveaway-580587"">Chicken Noodle Soup: A Catch-All Comfort & A Le Creuset Giveaway</a> for similar recipes.",0,45.0,,
191406,191406,Yams with Crispy Skins and Brown-Butter Vinaigrette,45,3.78,31.26,64.96,,8,https://spoonacular.com/recipeImages/191406-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/Yams-with-Crispy-Skins-and-Brown-Butter-Vinaigrette-356314,"Need a <b>gluten free and vegetarian side dish</b>? Yams with Crispy Skins and Brown-Butter Vinaigrette could be an outstanding recipe to try. This recipe makes 8 servings with <b>716 calories</b>, <b>7g of protein</b>, and <b>25g of fat</b> each. For <b>$1.28 per serving</b>, this recipe <b>covers 27%</b> of your daily requirements of vitamins and minerals. This recipe is liked by 1 foodies and cooks. It is brought to you by Epicurious. Head to the store and pick up coarse kosher salt plus additional, wine vinegar, shallot, and a few other things to make it today. From preparation to the plate, this recipe takes around <b>45 minutes</b>. Overall, this recipe earns a <b>solid spoonacular score of 64%</b>. Similar recipes include <a href=""https://spoonacular.com/recipes/yams-with-crispy-skins-and-brown-butter-vinaigrette-46312"">Yams With Crispy Skins And Brown-butter Vinaigrette</a>, <a href=""https://spoonacular.com/recipes/yams-with-crispy-skins-and-brown-butter-vinaigrette-46345"">Yams With Crispy Skins And Brown-butter Vinaigrette</a>, and <a href=""https://spoonacular.com/recipes/brown-butter-peanut-butter-crispy-treats-+-a-bake-sale-for-noah-516403"">brown butter peanut butter crispy treats + a bake sale for Noah</a>.",0,61.0,,
66644,66644,Pumpkin Spice Bread,45,5.36,26.5,68.14,,4,https://spoonacular.com/recipeImages/66644-556x370.jpg,http://www.aprettylifeinthesuburbs.com/2011/09/pumpkin-spice-bread.html,"For <b>$1.06 per serving</b>, this recipe <b>covers 18%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains roughly <b>9g of protein</b>, <b>21g of fat</b>, and a total of <b>693 calories</b>. This recipe serves 4. 13 people have tried and liked this recipe. It is a good option if you're following a <b>vegetarian</b> diet. Head to the store and pick up cinnamon, ginger, pumpkin puree, and a few other things to make it today. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. With a spoonacular <b>score of 50%</b>, this dish is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/bread-machine-pumpkin-spice-quick-bread-159227"">Bread Machine Pumpkin Spice Quick Bread</a>, <a href=""https://spoonacular.com/recipes/pumpkin-spice-bread-66676"">Pumpkin Spice Bread</a>, and <a href=""https://spoonacular.com/recipes/pumpkin-spice-bread-24897"">Pumpkin Spice Bread</a>.",13,46.0,,
133722,133722,Vanilla/Chocolate Custard Filling for Cannoli,15,9.59,34.28,56.13,,18,https://spoonacular.com/recipeImages/133722-556x370.jpg,http://www.food.com/recipe/vanilla-chocolate-custard-filling-for-cannoli-270486,"You can never have too many hor d'oeuvre recipes, so give Vanilla/Chocolate Custard Filling for Cannoli a try. One serving contains <b>99 calories</b>, <b>2g of protein</b>, and <b>4g of fat</b>. This recipe serves 18 and costs 20 cents per serving. 18 people have tried and liked this recipe. A mixture of vanilla, egg yolks, flour, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes around <b>15 minutes</b>. It is a good option if you're following a <b>vegetarian</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 16%</b>. This score is rather bad. Similar recipes include <a href=""https://spoonacular.com/recipes/cake-and-cannoli-custard-cream-filling-133709"">Cake and Cannoli Custard Cream Filling</a>, <a href=""https://spoonacular.com/recipes/cannoli-filling-68613"">Cannoli Filling</a>, and <a href=""https://spoonacular.com/recipes/cannoli-with-tangerine-almond-filling-297423"">Cannoli with Tangerine-Almond Filling</a>.",18,13.0,,
49672,49672,Olive Oil Chocolate Chip Banana Bread,45,7.56,38.24,54.2,,6,https://spoonacular.com/recipeImages/49672-556x370.jpg,http://xobreakfast.com/post/5028302011/olive-oil-chocolate-chip-banana-bread,"Olive Oil Chocolate Chip Banana Bread might be just the morn meal you are searching for. Watching your figure? This vegetarian recipe has <b>638 calories</b>, <b>13g of protein</b>, and <b>24g of fat</b> per serving. This recipe serves 6. For <b>$1.41 per serving</b>, this recipe <b>covers 23%</b> of your daily requirements of vitamins and minerals. 5 people found this recipe to be flavorful and satisfying. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. Head to the store and pick up barley flour, juice of lemon, salt, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 67%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/chocolate-chocolate-chip-olive-oil-zucchini-bread-28063"">Chocolate Chocolate Chip Olive Oil Zucchini Bread</a>, <a href=""https://spoonacular.com/recipes/chocolate-chip-banana-bread-plus-sweet-banana-roundup-532666"">Chocolate Chip Banana Bread Plus Sweet Banana Roundup</a>, and <a href=""https://spoonacular.com/recipes/chocolate-chip-banana-bread-519782"">Chocolate Chip Banana Bread</a> for similar recipes.",5,65.0,,
165119,165119,Italian Pork Tenderloin with Roasted Sweet Potatoes,50,39.5,21.13,39.37,,3,https://spoonacular.com/recipeImages/165119-556x370.jpg,https://www.bettycrocker.com/recipes/italian-pork-tenderloin-with-roasted-sweet-potatoes/93a43b4b-e351-4bfe-bfb9-e6ca188efd6c,"Italian Pork Tenderloin with Roasted Sweet Potatoes is a <b>gluten free</b> main course. For <b>$1.91 per serving</b>, this recipe <b>covers 33%</b> of your daily requirements of vitamins and minerals. This recipe serves 3. One portion of this dish contains around <b>35g of protein</b>, <b>8g of fat</b>, and a total of <b>356 calories</b>. This recipe is liked by 1 foodies and cooks. From preparation to the plate, this recipe takes roughly <b>50 minutes</b>. It is an <b>affordable</b> recipe for fans of Mediterranean food. If you have parsley, seasoned salt, vegetable oil, and a few other ingredients on hand, you can make it. It is brought to you by Betty Crocker. Overall, this recipe earns a <b>good spoonacular score of 78%</b>. Similar recipes include <a href=""https://spoonacular.com/recipes/pork-tenderloin-with-roasted-sweet-potatoes-45433"">Pork Tenderloin With Roasted Sweet Potatoes</a>, <a href=""https://spoonacular.com/recipes/apple-molasses-roasted-pork-tenderloin-with-sweet-potatoes-apples-and-walnuts-253225"">Apple Molasses Roasted Pork Tenderloin with Sweet Potatoes, Apples and Walnuts</a>, and <a href=""https://spoonacular.com/recipes/italian-pork-tenderloin-and-potatoes-in-crockpot-511006"">Italian Pork Tenderloin and Potatoes in Crockpot</a>.",0,76.0,"['malbec', 'pinot noir', 'sangiovese']","Pork Tenderloin works really well with Malbec, Pinot Noir, and Sangiovese. Pinot noir's light body is great for lean cuts, medium bodied sangiovese complement meaty sauces, stews, and other multi-ingredient dishes, and full-bodied tannic malbec pairs with fatty cuts and barbecue. The Ernesto Catena Selections Siesta Malbec with a 4 out of 5 star rating seems like a good match. It costs about 20 dollars per bottle."
116668,116668,Clam Pan Roast with Sausage and Fennel,45,14.76,27.86,57.38,,4,https://spoonacular.com/recipeImages/116668-556x370.png,http://www.marthastewart.com/338421/clam-pan-roast-with-sausage-and-fennel,"Need a <b>gluten free and dairy free main course</b>? Clam Pan Roast with Sausage and Fennel could be a spectacular recipe to try. One portion of this dish contains about <b>36g of protein</b>, <b>28g of fat</b>, and a total of <b>974 calories</b>. This recipe serves 4 and costs $4.9 per serving. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes around <b>45 minutes</b>. Head to the store and pick up tarrragon leaves, tomatoes, bulbs fennel, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 85%</b>. This score is excellent. Try <a href=""https://spoonacular.com/recipes/sheet-pan-sausage-dinner-923348"">Sheet Pan Sausage Dinner</a>, <a href=""https://spoonacular.com/recipes/spicy-sheet-pan-chicken-and-sausage-909005"">Spicy Sheet Pan Chicken and Sausage</a>, and <a href=""https://spoonacular.com/recipes/autumn-sausage-veggie-and-apple-sheet-pan-dinner-924308"">Autumn Sausage Veggie and Apple Sheet Pan Dinner</a> for similar recipes.",0,82.0,"['chardonnay', 'muscadet', 'riesling']","Clams works really well with Chardonnay, Muscadet, and Riesling. Buttery chardonnay is great for scallops, shrimp, crab, and lobster, while muscadet is a classic pick for mussels, oysters, and clams. If you've got some spice in your shellfish, a semi-dry riesling can balance out the heat. One wine you could try is District 7 Estate Chardonnay. It has 5 out of 5 stars and a bottle costs about 18 dollars."
83441,83441,Pinto Beans With Bacon And Jalapeños,25,20.41,13.11,66.48,,4,https://spoonacular.com/recipeImages/83441-556x370.jpg,http://simplyrecipes.com/recipes/pinto_beans_with_bacon_and_jalapenos/,"Pinto Beans With Bacon And Jalapeños requires approximately <b>25 minutes</b> from start to finish. For <b>$1.1 per serving</b>, this recipe <b>covers 36%</b> of your daily requirements of vitamins and minerals. This recipe makes 4 servings with <b>564 calories</b>, <b>32g of protein</b>, and <b>6g of fat</b> each. Head to the store and pick up canolan oil, to 3 jalapeño chile peppers, garlic, and a few other things to make it today. To use up the canolan oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/cherry-apricot-turnovers-48799"">Cherry-Apricot Turnovers</a> as a dessert. It is a good option if you're following a <b>gluten free and vegan</b> diet. 168 people have tried and liked this recipe. It works well as a reasonably priced main course. It is brought to you by Simply Recipes. Taking all factors into account, this recipe <b>earns a spoonacular score of 99%</b>, which is tremendous. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/pinto-beans-with-bacon-and-jalapeos-245101"">Pinto Beans with Bacon and Jalapeños</a>, <a href=""https://spoonacular.com/recipes/bacon-pinto-beans-734274"">Bacon Pinto Beans</a>, and <a href=""https://spoonacular.com/recipes/pinto-beans-with-bacon-and-scallions-40031"">Pinto Beans With Bacon And Scallions</a>.",168,93.0,,
8224,8224,Grilled Steak on Arugula,45,26.56,61.99,11.45,,8,https://spoonacular.com/recipeImages/8224-556x370.jpg,http://www.myrecipes.com/recipe/grilled-steak-on-arugula-10000000600588/,"Grilled Steak on Arugulan is a <b>gluten free, primal, and ketogenic</b> recipe with 8 servings. This main course has <b>272 calories</b>, <b>16g of protein</b>, and <b>21g of fat</b> per serving. For <b>$2.59 per serving</b>, this recipe <b>covers 13%</b> of your daily requirements of vitamins and minerals. This recipe is liked by 1 foodies and cooks. It will be a hit at your <b>The Fourth Of July</b> event. If you have lemon juice, tender watercress sprigs, boned beef top loin steaks, and a few other ingredients on hand, you can make it. To use up the olive oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/sauteed-banana-granola-and-yogurt-parfait-624619"">Sauteed Banana, Granolan and Yogurt Parfait</a> as a dessert. From preparation to the plate, this recipe takes about <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 60%</b>. This score is pretty good. Similar recipes include <a href=""https://spoonacular.com/recipes/grilled-steak-with-arugula-and-shaved-parmesan-8778"">Grilled Steak with Arugulan and Shaved Parmesan</a>, <a href=""https://spoonacular.com/recipes/marinated-grilled-steak-with-arugula-salad-795450"">Marinated Grilled Steak with Arugula Salad</a>, and <a href=""https://spoonacular.com/recipes/grilled-pizza-with-steak-pear-and-arugula-8517"">Grilled Pizza With Steak, Pear, and Arugula</a>.",0,86.0,,
94243,94243,Thai (Wrap) Sandwich,30,11.55,52.96,35.49,,4,https://spoonacular.com/recipeImages/94243-556x370.jpg,http://www.food.com/recipe/thai-wrap-sandwich-336762,"You can never have too many main course recipes, so give Thai (Wrap) Sandwich a try. This recipe serves 4 and costs $2.54 per serving. One serving contains <b>1063 calories</b>, <b>31g of protein</b>, and <b>64g of fat</b>. 1 person found this recipe to be yummy and satisfying. From preparation to the plate, this recipe takes roughly <b>30 minutes</b>. This recipe is typical of Asian cuisine. A mixture of green onion, butter, vegetable oil, and a handful of other ingredients are all it takes to make this recipe so tasty. To use up the flour tortillas you could follow this main course with the <a href=""https://spoonacular.com/recipes/cinnamon-sugar-crisps-139977"">Cinnamon Sugar Crisps</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 79%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/thai-prawn-wrap-568073"">Thai Prawn Wrap</a>, <a href=""https://spoonacular.com/recipes/thai-steak-wrap-92671"">Thai Steak Wrap</a>, and <a href=""https://spoonacular.com/recipes/thai-turkey-lettuce-wrap-16657"">Thai Turkey Lettuce Wrap</a> for similar recipes.",1,77.0,"['riesling', 'gewurztraminer', 'chenin blanc']","Asian works really well with Riesling, Gewurztraminer, and Chenin Blanc. The best wine for Asian food depends on the cuisine and dish - of course - but these acidic whites pair with a number of traditional meals, spicy or not. One wine you could try is Purple Star Ancient Lakes Riesling. It has 5 out of 5 stars and a bottle costs about 12 dollars."
51609,51609,"Breakfast Grain Salad With Blueberries, Hazelnuts & Lemon",45,10.91,44.34,44.75,,8,https://spoonacular.com/recipeImages/51609-556x370.jpg,http://www.thekitchn.com/recipe-breakfast-grain-salad-with-blueberries-hazelnuts-lemon-172272,"Breakfast Grain Salad With Blueberries, Hazelnuts & Lemon is a <b>gluten free and vegetarian</b> main course. For <b>$1.96 per serving</b>, this recipe <b>covers 20%</b> of your daily requirements of vitamins and minerals. This recipe makes 8 servings with <b>529 calories</b>, <b>15g of protein</b>, and <b>27g of fat</b> each. 197 people were glad they tried this recipe. If you have steel-cut oats, golden quinoa, greek yogurt, and a few other ingredients on hand, you can make it. To use up the fresh ginger you could follow this main course with the <a href=""https://spoonacular.com/recipes/fresh-ginger-cookies-624884"">Fresh Ginger Cookies</a> as a dessert. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 96%</b>. This score is tremendous. Similar recipes are <a href=""https://spoonacular.com/recipes/berry-breakfast-grain-salad-588439"">Berry breakfast grain salad</a>, <a href=""https://spoonacular.com/recipes/healthy-salads-salmon-fresh-blueberries-and-lemon-salad-with-chive-vinaigrette-506449"">Healthy salads: Salmon, Fresh Blueberries and Lemon Salad with Chive Vinaigrette</a>, and <a href=""https://spoonacular.com/recipes/quick-breakfast-blueberries-123117"">Quick Breakfast Blueberries</a>.",197,96.0,,
12143,12143,Oxtail Ragu,220,41.65,47.84,10.51,,8,https://spoonacular.com/recipeImages/12143-556x370.jpg,http://www.thekitchn.com/thekitchn/oxtail-rag-for-you-111644,"Oxtail Ragu might be just the main course you are searching for. One portion of this dish contains roughly <b>73g of protein</b>, <b>37g of fat</b>, and a total of <b>769 calories</b>. This recipe serves 8. For <b>$4.4 per serving</b>, this recipe <b>covers 16%</b> of your daily requirements of vitamins and minerals. This recipe from The Kitchn has 17 fans. It is a good option if you're following a <b>dairy free</b> diet. From preparation to the plate, this recipe takes approximately <b>3 hours and 40 minutes</b>. If you have salt and pepper, thyme, onion, and a few other ingredients on hand, you can make it. To use up the red wine you could follow this main course with the <a href=""https://spoonacular.com/recipes/red-wine-chocolate-cake-sundaysupper-547415"">Red Wine Chocolate Cake #SundaySupper</a> as a dessert. With a spoonacular <b>score of 48%</b>, this dish is pretty good. Try <a href=""https://spoonacular.com/recipes/semolina-gnocchi-with-oxtail-rag-153342"">Semolina Gnocchi with Oxtail Ragù</a>, <a href=""https://spoonacular.com/recipes/braised-oxtail-302218"">Braised Oxtail</a>, and <a href=""https://spoonacular.com/recipes/oxtail-soup-503213"">Oxtail Soup</a> for similar recipes.",17,44.0,,
144989,144989,Cilantro Orzo and Beef,20,23.72,16.23,60.05,,6,https://spoonacular.com/recipeImages/144989-556x370.jpg,http://www.food.com/recipe/cilantro-orzo-and-beef-437995,"Cilantro Orzo and Beef is a <b>dairy free</b> main course. This recipe serves 6. For <b>$1.27 per serving</b>, this recipe <b>covers 14%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains approximately <b>17g of protein</b>, <b>3g of fat</b>, and a total of <b>274 calories</b>. 2 people have tried and liked this recipe. If you have beef broth, vegetble oil, orzo pasta, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes around <b>20 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 50%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/cilantro-orzo-and-beef-176158"">Cilantro Orzo and Beef</a>, <a href=""https://spoonacular.com/recipes/roasted-corn-orzo-salad-with-cilantro-pesto-95794"">Roasted Corn & Orzo Salad With Cilantro Pesto</a>, and <a href=""https://spoonacular.com/recipes/beef-orzo-skillet-667384"">Beef orzo skillet</a> for similar recipes.",2,45.0,[],"No one wine will suit every pasta dish. Pasta in a tomato-based sauce will usually work well with a medium-bodied red, such as a montepulciano or chianti. Pasta with seafood or pesto will fare better with a light-bodied white, such as a pinot grigio. Cheese-heavy pasta can pair well with red or white - you might try a sangiovese wine for hard cheeses and a chardonnay for soft cheeses. We may be able to make a better recommendation if you ask again with a specific pasta dish."
131879,131879,Bloody Halloween Cake,60,5.66,32.5,61.84,,10,https://spoonacular.com/recipeImages/131879-556x370.jpg,http://www.food.com/recipe/bloody-halloween-cake-255703,"Bloody Halloween Cake might be just the dessert you are searching for. This recipe serves 10. For <b>$2.66 per serving</b>, this recipe <b>covers 10%</b> of your daily requirements of vitamins and minerals. One serving contains <b>725 calories</b>, <b>11g of protein</b>, and <b>27g of fat</b>. From preparation to the plate, this recipe takes around <b>1 hour</b>. If you have oil, cool whipped topping, vanillan instant pudding mix, and a few other ingredients on hand, you can make it. 1 person were impressed by this recipe. It will be a hit at your <b>Halloween</b> event. All things considered, we decided this recipe <b>deserves a spoonacular score of 23%</b>. This score is not so great. Try <a href=""https://spoonacular.com/recipes/bloody-pancakes-for-halloween-breakfast-553934"">Bloody Pancakes For Halloween Breakfast</a>, <a href=""https://spoonacular.com/recipes/bloody-mary-halloweens-favorite-cocktail-578782"">Bloody Mary: Halloween's Favorite Cocktail</a>, and <a href=""https://spoonacular.com/recipes/bloody-red-velvet-cake-684853"">Bloody Red Velvet Cake</a> for similar recipes.",0,21.0,,
169668,169668,Chocolate Mousse Brownie Dessert,200,4.62,47.58,47.8,,12,https://spoonacular.com/recipeImages/169668-556x370.jpg,https://www.bettycrocker.com/recipes/chocolate-mousse-brownie-dessert/5f72d52f-8dd5-4210-8c72-018e44c442fa,"The recipe Chocolate Mousse Brownie Dessert could satisfy your American craving in around <b>3 hours and 20 minutes</b>. This dessert has <b>407 calories</b>, <b>5g of protein</b>, and <b>22g of fat</b> per serving. This recipe serves 12 and costs 45 cents per serving. Head to the store and pick up baking cocoa, semisweet chocolate chips, powdered sugar, and a few other things to make it today. It can be enjoyed any time, but it is especially good for <b>valentin day</b>. This recipe is liked by 1 foodies and cooks. All things considered, we decided this recipe <b>deserves a spoonacular score of 13%</b>. This score is not so amazing. Similar recipes include <a href=""https://spoonacular.com/recipes/chocolate-brownie-mousse-597413"">Chocolate Brownie Mousse</a>, <a href=""https://spoonacular.com/recipes/chocolate-brownie-torte-with-white-chocolate-mousse-and-caramelized-bananas-189090"">Chocolate Brownie Torte with White Chocolate Mousse and Caramelized Bananas</a>, and <a href=""https://spoonacular.com/recipes/chocolate-mousse-brownie-shots-160571"">Chocolate Mousse Brownie Shots</a>.",0,10.0,[],
179841,179841,Shrimp and Pea Pod Casserole,45,22.83,43.14,34.03,,6,https://spoonacular.com/recipeImages/179841-556x370.jpg,https://www.bettycrocker.com/recipes/shrimp-and-pea-pod-casserole/690dc799-5c28-40f1-a4c3-a81628a68ad4,"Shrimp and Pea Pod Casserole might be just the main course you are searching for. This recipe serves 6 and costs $3.44 per serving. One portion of this dish contains approximately <b>33g of protein</b>, <b>28g of fat</b>, and a total of <b>585 calories</b>. This recipe from Betty Crocker has 2 fans. It is perfect for <b>Autumn</b>. If you have shrimp, mushrooms, flour, and a few other ingredients on hand, you can make it. To use up the milk you could follow this main course with the <a href=""https://spoonacular.com/recipes/milky-way-brownie-bites-540544"">Milky Way Brownie Bites</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 60%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/cold-pea-salad-914741"">Cold Pea Salad</a>, <a href=""https://spoonacular.com/recipes/sugar-snap-pea-and-carrot-soba-noodles-924419"">Sugar Snap Pean and Carrot Soba Noodles</a>, and <a href=""https://spoonacular.com/recipes/tomato-avocado-cucumber-chick-pea-salad-with-feta-and-greek-lemon-dressing-924449"">Tomato Avocado Cucumber Chick Pea Salad with Fetan and Greek Lemon Dressing</a> for similar recipes.",2,56.0,"['pinot grigio', 'riesling', 'sauvignon blanc']","Shrimp works really well with Pinot Grigio, Riesling, and Sauvignon Blanc. These crisp white wines work well with shrimp prepared in a variety of ways, whether grilled, fried, or in garlic sauce. The Gifft by Kathie Lee Gifford Estate Pinot Grigio with a 4.7 out of 5 star rating seems like a good match. It costs about 18 dollars per bottle."
162817,162817,Kale and Mushroom Stroganoff,50,11.64,36.13,52.23,,4,https://spoonacular.com/recipeImages/162817-556x370.jpg,http://www.chow.com/recipes/30263,"Kale and Mushroom Stroganoff requires about <b>50 minutes</b> from start to finish. This recipe serves 4. For <b>$5.07 per serving</b>, this recipe <b>covers 35%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains around <b>14g of protein</b>, <b>20g of fat</b>, and a total of <b>472 calories</b>. It works well as a side dish. Only a few people made this recipe, and 1 would say it hit the spot. It is a good option if you're following a <b>vegetarian</b> diet. A mixture of butter, egg noodles, medium-dice onion, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It is brought to you by Chow. Overall, this recipe earns a <b>tremendous spoonacular score of 83%</b>. Similar recipes include <a href=""https://spoonacular.com/recipes/kale-and-mushroom-stroganoff-159569"">Kale and Mushroom Stroganoff</a>, <a href=""https://spoonacular.com/recipes/mushroom-stroganoff-253881"">Mushroom Stroganoff</a>, and <a href=""https://spoonacular.com/recipes/mushroom-stroganoff-172582"">Mushroom Stroganoff</a>.",0,84.0,,
